LotFrontage,OverallCond,YearRemodAdd,MasVnrArea,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SalePrice,MSZoningBin,LotShapeBin,NeighborhoodBin,HouseStyleBin,RoofStyleBin,MasVnrTypeBin,ExterQualBin,FoundationBin,BsmtQualBin,BsmtCondBin,BsmtExposureBin,BsmtFinType1Bin,BsmtFinType2Bin,HeatingQCBin,CentralAirBin,ElectricalBin,KitchenQualBin,GarageTypeBin,GarageFinishBin,GarageQualBin,PavedDriveBin,FenceBin,SaleTypeBin,MSSubClassBin,HowOld,BsmtType1Info,AllBaths,Porches,AverageRoomSize,NonObligatoryRooms,ExteriorMatAdd,FireplaceInfoAdd,OverallQualSimple,GarageCarsSimple,1stFlrSFNorm,LotAreaNorm
35.0,5,2005,80.0,0,88,547,0,6.9782137426306985,1,0,1,0,2,1,0,28,0,0,0,0,11.904967552746252,3,1,2,2,1,1,2,2,4,3,5,4,3,5,2,2,2,2,3,3,3,2,1,1,4,1836,2.0,28,178.66666666666666,2.0,6,1,6,2,6.977281341630747,8.209580483475577
110.0,5,2007,304.0,0,626,1976,0,7.589335823170617,1,0,2,0,2,1,250,63,0,0,0,0,12.994530005894443,4,2,7,1,1,1,3,2,6,3,5,4,3,5,2,2,3,3,3,3,3,2,2,3,2,5400,3.0,63,247.0,4.0,6,6,8,3,7.588829878307813,9.614337736809313
41.0,5,2000,0.0,0,298,1494,0,7.410347097821024,1,0,2,0,2,1,96,48,0,0,0,0,12.43320821811392,4,1,7,1,1,1,3,2,4,3,4,4,3,5,2,2,4,3,3,3,3,2,1,4,8,4784,3.0,48,236.0,3.0,6,1,8,2,7.409741954080923,8.581294116822761
80.0,6,1963,0.0,0,340,970,0,6.878326468291325,1,0,1,0,2,1,0,24,0,0,192,0,11.794337924408413,4,1,3,1,2,1,2,1,3,3,2,4,3,3,2,2,2,2,2,3,3,2,1,3,45,2520,2.0,216,161.66666666666666,2.0,3,1,5,2,6.877296071497429,9.0455836463617
75.0,5,1998,215.0,0,484,1478,0,7.309212365692763,1,0,2,0,3,1,140,39,0,0,0,0,12.249610947544657,4,1,5,1,1,1,2,2,4,3,5,4,3,5,2,2,3,3,4,3,3,2,1,3,12,3976,3.0,39,186.625,3.0,6,4,6,2,7.30854279753919,9.482350275033667
105.0,5,2006,772.0,0,2153,2153,574,7.880048200971577,0,0,2,1,3,1,414,84,0,0,0,0,12.84792653170257,4,1,7,3,2,1,4,2,4,3,4,3,3,5,2,2,4,3,4,3,3,2,1,4,2,0,2.5,84,264.3,5.0,6,5,9,3,7.634820677745543,9.524713059681009
79.0,5,2008,336.0,0,417,1705,0,7.449498005382849,1,0,2,0,3,1,208,44,0,0,0,0,12.601487417784837,4,1,5,1,2,3,3,2,6,3,5,4,3,5,2,2,3,3,3,3,3,2,1,3,3,5152,3.0,44,214.75,3.0,6,5,8,3,7.4489161025442,9.272187775302262
50.0,7,2000,435.0,0,739,907,0,7.0317412587631285,0,0,1,0,2,1,0,72,0,0,0,0,11.401669829409995,3,1,2,1,2,1,2,1,2,3,2,3,3,3,2,2,2,2,2,3,3,1,1,1,71,504,1.0,72,141.375,4.0,4,1,4,2,7.030857476116121,8.68710472813351
98.0,5,2005,378.0,0,572,1833,0,7.523481312573497,1,0,2,0,3,1,519,112,0,0,0,0,12.694652660348845,4,2,7,1,2,1,3,2,6,3,5,4,3,5,2,2,3,3,4,3,3,2,1,3,3,5044,3.0,112,205.55555555555554,4.0,6,5,9,3,7.52294091807237,9.682466746602897
72.0,5,2004,562.0,0,225,1792,0,7.491645473605133,1,0,2,0,2,1,206,49,0,0,0,0,12.832011076396668,4,2,7,1,2,1,3,2,6,3,5,4,3,5,2,2,4,3,4,3,3,2,1,3,4,6268,3.0,49,256.0,3.0,6,5,9,3,7.491087593534876,9.37982994995476
50.0,8,2005,0.0,0,611,910,910,7.510430556378006,1,0,1,1,4,1,0,0,0,0,0,0,11.951180395901384,3,1,2,3,1,1,3,2,3,3,2,3,3,5,2,2,4,3,2,2,3,2,1,3,95,897,2.5,0,228.25,2.0,4,5,7,1,6.82001636467413,7.824445930877619
32.0,5,1998,116.0,0,319,1216,0,7.104144092987527,1,0,2,0,2,1,0,125,0,0,0,0,12.007621706806335,3,1,3,1,2,1,2,2,6,3,2,4,3,5,2,2,2,3,2,3,3,2,1,4,9,3588,3.0,125,202.66666666666666,2.0,6,1,6,2,7.103322062526113,8.412054873292933
0.0,7,2001,0.0,0,411,999,0,6.907755278982137,1,0,1,0,3,1,0,132,0,0,0,0,11.794337924408413,4,2,3,1,1,1,2,1,3,3,2,3,3,4,2,2,3,2,2,3,3,2,1,3,46,1764,2.0,132,142.71428571428572,2.0,3,1,5,1,6.906754778648554,8.95660873889395
80.0,7,2007,0.0,0,506,1113,0,7.01571242048723,0,0,1,0,3,1,0,80,120,0,0,0,11.898187865760873,4,1,3,1,1,1,3,1,3,3,2,3,3,4,2,2,3,3,2,3,3,2,1,3,60,1821,1.0,200,185.5,1.0,2,5,5,1,7.014814351275545,9.169622538697624
79.0,7,1965,168.0,0,237,1073,0,6.97914527506881,1,0,1,1,3,1,0,0,0,0,0,0,11.957611286231675,4,1,3,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,3,3,3,2,1,3,43,2508,2.5,0,153.28571428571428,2.0,2,1,5,2,6.9782137426306985,9.238927828828094
70.0,6,1971,0.0,0,486,1484,0,7.3031700512368,0,0,2,0,3,1,224,0,0,0,180,0,12.072541252905651,4,2,4,1,1,1,2,1,4,3,4,3,3,4,2,2,2,3,2,3,3,2,1,3,37,2994,2.0,180,185.5,3.0,4,4,5,2,7.302496423727326,9.412791300065303
60.0,4,1970,0.0,0,290,954,648,7.789454566086673,0,0,2,0,3,2,142,0,0,0,0,0,11.982929094215963,4,1,2,1,1,1,2,1,3,2,2,2,3,3,1,1,2,3,2,3,1,2,1,2,107,1328,2.0,0,219.45454545454547,5.0,2,5,5,2,7.476472381163905,9.287394001418473
21.0,8,2002,0.0,0,115,630,0,6.447305862541213,1,0,1,0,1,1,0,0,0,0,0,0,11.362102575235644,3,1,1,2,1,1,2,1,4,3,4,4,3,3,2,2,3,3,2,3,3,2,1,1,40,2060,2.0,0,157.5,1.0,6,1,4,1,6.4457198193855785,7.3310603052186325
0.0,6,1976,0.0,0,264,264,688,7.173958319756794,0,0,1,1,3,1,141,24,0,0,0,0,11.652687407345388,3,1,1,3,1,1,2,2,4,3,3,3,3,3,2,2,2,3,4,3,3,2,1,2,33,0,1.5,24,260.8,0.0,6,5,5,1,6.423246963533519,7.888334500738654
79.0,7,1950,0.0,165,238,806,620,7.364547014255642,1,0,1,0,3,1,0,0,32,0,0,0,11.79810440720389,4,1,3,1,1,1,2,1,3,3,2,2,3,3,2,1,1,3,2,3,3,1,1,2,66,806,2.0,32,263.0,1.0,2,5,6,1,6.86484777797086,9.158099260130491
105.0,5,2006,0.0,0,728,728,728,7.284134806195205,0,0,2,1,3,1,0,0,0,0,0,0,12.059803326028716,4,2,4,3,1,1,3,2,4,3,2,3,3,4,2,2,2,3,3,3,3,2,2,4,1,0,2.5,0,161.77777777777777,4.0,6,1,6,2,6.590301048196686,9.653679132512428
70.0,6,1960,0.0,532,363,1269,0,7.146772179452637,0,0,1,1,3,1,0,0,0,0,0,0,11.951180395901384,4,1,3,1,1,1,2,1,3,3,2,2,2,3,2,1,2,2,2,3,3,2,1,3,49,748,1.5,0,181.28571428571428,2.0,3,3,5,1,7.1459844677143876,8.978660489639687
50.0,8,1996,0.0,0,190,190,0,6.787844982309579,0,0,1,0,2,1,144,20,80,0,0,0,11.421906066583059,3,1,2,1,1,1,2,1,2,3,2,3,3,4,2,1,2,3,2,3,3,2,1,1,72,0,1.0,100,177.2,1.0,2,1,5,1,6.786716950605081,8.663023639627777
60.0,5,1950,0.0,0,225,720,0,6.580639137284949,0,0,1,0,2,1,0,523,115,0,0,0,10.460242108190519,1,1,1,1,1,1,2,1,3,3,2,3,3,3,1,1,2,1,1,1,1,1,1,1,90,1485,1.0,638,144.0,1.0,2,1,4,0,6.579251212010101,8.972083182851925
0.0,5,1993,0.0,0,1969,3200,0,8.079927770758275,1,0,3,0,4,1,264,75,291,0,0,0,12.971540487669746,4,2,7,1,2,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,3,16,4924,4.0,366,293.45454545454544,5.0,4,5,8,2,8.07961802938984,9.448805939388176
60.0,6,1950,0.0,0,697,1026,687,7.507141079727608,1,0,2,0,4,1,0,100,0,0,0,0,12.122691036591123,4,1,2,1,1,1,2,2,3,3,2,3,3,5,2,2,2,2,2,3,1,2,1,2,84,987,3.0,100,202.22222222222223,3.0,2,1,7,1,7.0326242610280065,9.118334726180159
65.0,7,2004,89.0,0,414,864,0,6.802394763324311,0,0,1,0,3,1,64,0,0,0,0,0,11.77528972943772,4,1,3,1,2,1,2,2,3,3,2,3,3,5,2,2,3,3,4,3,3,1,1,3,43,1350,1.0,0,149.83333333333334,1.0,3,1,5,1,6.80128303447162,8.962007209588313
70.0,7,1985,0.0,279,522,912,0,6.816735880594968,0,1,1,0,2,1,12,285,0,0,0,480,11.695247021764184,4,2,3,1,1,1,2,1,3,3,2,2,2,2,2,2,2,3,4,3,3,1,1,3,50,222,1.5,285,152.0,2.0,2,1,5,1,6.815639990074331,8.927446816256198
21.0,5,1973,285.0,0,316,672,546,7.105786129481271,0,0,1,1,3,1,144,28,0,0,0,0,11.635143097694478,3,1,1,3,1,1,2,1,3,3,2,2,3,3,2,2,2,2,2,3,3,2,1,2,35,712,1.5,28,152.25,3.0,3,1,6,1,6.51025834052315,7.544861068658458
75.0,5,2005,0.0,0,466,866,902,7.478169694159785,0,0,2,1,3,1,0,108,0,0,0,0,12.33138283649562,5,1,6,3,1,1,3,2,4,3,2,4,3,4,2,2,3,3,3,3,3,2,1,4,4,1600,2.5,108,221.0,3.0,6,1,7,2,6.763884908562435,9.190545744648004
70.0,7,1965,0.0,96,420,1214,0,7.102499355774649,1,0,1,0,2,1,0,0,184,0,0,400,11.84939770159144,4,1,2,1,2,1,2,1,3,3,2,3,4,5,2,2,2,2,2,2,3,2,1,3,43,2094,2.0,184,173.42857142857142,3.0,2,1,5,2,7.101675971619444,9.123801610558944
100.0,8,1997,0.0,0,254,1501,0,7.496652438168283,1,0,2,0,1,1,0,54,0,0,161,0,12.57418196709457,4,2,5,1,1,1,2,1,3,3,2,3,3,3,2,2,2,3,4,3,3,1,1,3,52,3741,3.0,215,257.2857142857143,4.0,3,5,7,2,7.496097345175956,9.655218482441182
24.0,5,1974,0.0,495,103,855,467,7.187657164114956,0,1,2,1,3,1,260,0,0,0,0,0,11.898187865760873,4,1,3,3,1,1,2,1,3,3,2,3,3,3,2,2,2,3,2,3,3,2,1,2,36,771,3.0,0,188.85714285714286,2.0,4,3,6,2,6.75110146893676,7.744569809354496
60.0,5,1952,360.0,0,960,960,1000,7.581209826196346,0,0,2,0,4,2,0,0,0,0,0,0,11.732060994886899,3,1,2,3,2,1,2,1,3,3,2,3,3,4,2,2,2,2,2,3,1,2,1,2,58,0,2.0,0,178.1818181818182,4.0,2,1,5,2,6.866933284461882,8.935508711503221
80.0,5,1994,125.0,0,397,777,846,7.555905093611346,0,0,2,1,3,1,182,81,0,0,0,0,12.2783933071098,4,2,4,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,14,1520,2.5,81,212.33333333333334,4.0,6,4,8,2,6.970730078143525,9.164819856674374
75.0,5,2009,0.0,0,1191,1218,0,7.105786129481271,0,0,2,0,2,1,0,102,0,0,0,0,12.246734627249063,5,2,6,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,4,3,3,2,2,3,1,108,2.0,102,243.6,1.0,6,1,6,2,7.1049654482698426,8.969923491991516
60.0,9,2005,0.0,0,548,689,689,7.229113877793302,0,0,2,0,3,1,0,0,116,0,0,0,11.9891596439666,3,1,2,3,1,1,2,1,3,3,2,3,3,5,2,2,3,2,2,3,1,2,1,3,81,423,2.0,116,172.25,3.0,2,5,7,2,6.535241271013659,9.169622538697624
80.0,6,1959,132.0,0,50,1041,0,6.948897222313312,1,0,1,0,3,1,224,88,0,0,0,0,11.732060994886899,4,1,3,1,1,1,2,1,3,3,2,3,3,5,2,2,2,3,3,3,3,1,1,3,51,2973,2.0,88,148.71428571428572,2.0,2,1,5,1,6.947937068614969,9.169622538697624
75.0,7,2000,70.0,180,178,1008,0,7.218176838403408,1,0,1,0,2,1,324,42,0,0,168,2000,12.01309450854769,4,1,3,1,2,1,3,1,3,3,2,2,3,5,2,2,2,2,2,3,3,2,1,3,59,1300,2.0,210,194.71428571428572,3.0,2,5,5,1,7.217443431696533,9.586033321750676
40.0,5,2006,94.0,0,1368,1368,0,7.221835825288449,0,0,2,0,2,1,132,35,0,0,0,0,12.219309648562168,4,2,7,1,1,3,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,2,4,2,0,2.0,35,195.42857142857142,3.0,6,5,7,2,7.221105098182496,8.823647949191303
70.0,5,1958,0.0,174,169,864,0,6.762729506931879,1,0,1,0,3,1,0,0,0,0,0,0,11.77452020265869,4,1,3,1,1,1,2,1,3,3,2,2,2,3,2,2,2,2,2,3,3,2,1,3,49,1042,2.0,0,144.0,1.0,6,1,5,2,6.761572768804055,9.116139576577355
71.0,5,1983,0.0,0,748,1084,0,6.985641817639208,0,0,1,1,3,1,120,0,158,0,0,0,11.805595078933049,4,1,3,1,1,1,2,2,3,3,2,3,3,3,2,2,2,3,2,3,3,2,1,3,25,1008,1.5,158,180.0,1.0,6,1,6,2,6.984716320118266,9.125653563808989
55.0,5,1950,0.0,0,768,768,0,6.672032945461067,0,0,1,0,2,1,0,0,112,0,0,0,11.477298287327077,4,1,5,1,1,1,2,1,3,3,2,3,3,2,1,2,2,2,2,1,3,1,1,1,82,0,1.0,112,131.5,2.0,2,1,5,1,6.670766320845874,9.2681374707024
94.0,5,2009,305.0,0,570,2006,0,7.611347717403621,1,0,2,1,3,1,156,54,0,0,0,0,12.906346868281233,4,1,7,1,2,1,4,1,6,3,2,4,3,5,2,2,4,3,4,3,3,2,2,3,1,5744,3.5,54,202.0,5.0,6,5,10,3,7.61085279039525,9.410911062438
0.0,6,1972,333.0,0,689,689,741,7.659171367666058,0,0,2,1,3,1,0,104,0,0,0,0,11.970350312009105,4,2,4,2,1,1,2,1,3,3,2,3,3,3,2,2,2,3,3,3,3,2,1,3,38,0,2.5,104,264.875,3.0,3,4,6,2,7.228388451573604,9.254261559034111
79.0,5,1997,921.0,0,1264,1264,1067,7.76004068088038,0,0,2,1,3,1,220,0,0,0,0,0,12.487485104968359,4,2,7,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,14,0,2.5,0,293.0,3.0,6,4,7,3,7.152268856032539,9.231024963169016
0.0,5,1998,0.0,0,88,794,914,7.493873886783559,1,0,2,1,3,1,0,36,0,0,0,0,12.259613412458204,4,2,5,3,1,1,2,2,4,3,3,4,3,5,2,2,2,3,3,3,3,1,1,4,10,2824,3.5,36,224.5,3.0,6,1,6,2,6.782192056006791,9.162409838218633
53.0,9,2004,0.0,0,1276,1276,804,7.640603826393634,0,0,1,1,3,1,0,0,0,0,145,0,12.363076394339839,4,1,5,3,1,1,3,1,4,3,2,3,3,5,2,2,3,2,2,3,3,1,1,3,84,0,1.5,145,208.0,5.0,2,6,7,1,7.151485463904735,9.298259670014065
60.0,7,2000,0.0,0,0,0,600,7.166265974133638,0,0,2,0,3,2,220,114,210,0,0,0,11.573550086786664,4,1,2,3,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,109,0,2.0,324,161.75,2.0,2,1,4,0,6.542471960506805,9.287394001418473
90.0,6,1957,0.0,0,467,1244,0,7.126890808898808,0,0,1,1,3,1,0,40,0,0,0,0,11.918390573078392,4,2,3,1,1,1,2,1,3,3,2,3,3,5,2,1,2,3,2,3,3,2,1,3,51,2331,1.5,40,177.71428571428572,2.0,6,6,6,1,7.126087273299125,9.391744841707654
50.0,7,1950,0.0,0,605,1004,660,7.417580402414544,0,0,2,0,3,1,0,24,36,0,0,0,11.976659481202368,3,1,2,1,1,1,2,1,3,3,2,3,3,5,2,2,2,2,2,3,3,2,1,2,60,1197,2.0,60,208.0,3.0,6,6,6,2,6.911747300251674,8.517393171418904
95.0,5,1997,594.0,0,660,1379,1015,7.782807262839695,1,0,2,1,3,1,239,60,0,0,0,0,12.662706040212738,4,2,7,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,4,3,3,2,1,4,12,2876,3.5,60,266.44444444444446,4.0,6,4,7,3,7.232010331664759,9.374837343857585
62.0,5,2005,0.0,0,1257,1257,0,7.144407180321139,0,0,2,0,3,1,38,144,0,0,0,0,12.078239274020289,5,1,6,1,1,1,3,2,4,3,2,3,3,5,2,2,3,3,2,3,3,2,1,3,2,0,2.0,144,180.85714285714286,2.0,6,4,7,2,7.143617602704121,8.922791623969637
70.0,7,2000,0.0,0,551,928,0,6.834108738813838,0,0,1,0,2,1,261,0,156,0,0,0,11.790557201568507,4,1,3,1,2,1,2,1,4,3,2,3,3,3,2,2,2,3,2,3,3,2,1,3,52,1131,1.0,156,185.6,1.0,2,1,5,1,6.833031732786201,9.495594499353297
67.0,5,2008,268.0,0,122,1452,1237,7.906178840394815,1,0,2,1,3,1,126,66,0,0,0,0,13.008659261632127,4,2,7,3,2,3,4,2,6,3,4,4,3,5,2,2,4,3,4,3,3,2,2,4,1,5320,3.5,66,226.08333333333334,6.0,6,5,9,3,7.297091005160418,9.612399686949514
58.0,7,2002,0.0,0,180,528,0,6.406879986069314,1,0,1,0,2,1,0,0,144,0,0,0,11.362102575235644,4,2,2,1,1,1,2,1,3,3,3,3,3,5,2,2,2,1,1,1,1,2,1,1,88,1044,2.0,144,100.83333333333333,2.0,2,1,4,0,6.405228458030842,9.11591979635669
0.0,3,1975,0.0,0,816,2035,0,7.830425617820331,1,0,3,0,4,2,0,0,200,0,0,0,12.209187788430318,4,2,5,1,2,1,3,2,3,3,2,3,3,3,2,2,2,3,3,3,3,2,1,3,51,3657,4.0,200,251.5,3.0,3,5,6,2,7.83002808253384,10.39418189500513
85.0,5,1989,219.0,0,678,1461,0,7.31986492980897,1,0,2,0,3,1,224,0,0,0,0,0,12.072541252905651,4,1,6,2,1,1,3,1,4,3,4,4,3,5,2,2,3,3,3,3,3,2,1,3,21,3132,3.0,0,251.5,1.0,3,3,6,2,7.319202458767849,9.23024103368252
60.0,8,1999,0.0,0,611,611,611,7.217443431696533,0,0,2,0,3,1,0,0,84,0,0,0,11.759785542901755,3,2,2,3,1,1,2,1,2,2,3,3,3,5,2,2,2,2,4,3,3,2,1,3,89,0,2.0,84,194.57142857142858,2.0,2,1,6,2,6.621405651764134,8.72518249495877
60.0,7,2007,0.0,0,0,0,0,6.71901315438526,0,0,1,0,2,1,0,0,0,0,0,0,11.585246126549855,4,1,3,1,1,1,2,1,1,1,1,1,1,5,2,2,2,2,2,3,3,2,1,3,56,0,1.0,0,137.83333333333334,2.0,6,2,5,1,6.717804695023691,8.881975184248867
50.0,3,1950,0.0,0,0,0,0,5.814130531825066,0,0,1,0,1,1,0,0,0,0,0,0,10.578979797857352,4,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,62,0,1.0,0,111.33333333333333,0.0,6,1,3,0,5.811140992976701,8.517393171418904
74.0,5,2004,0.0,0,707,707,707,7.254884810077338,0,0,2,1,3,1,100,35,0,0,0,0,12.089538829274222,4,2,4,3,1,1,3,2,6,4,4,3,3,5,2,2,3,3,4,3,3,2,1,4,3,0,2.5,35,202.0,2.0,6,5,8,2,6.561030665896573,9.111293218374948
70.0,7,1991,0.0,0,148,1117,527,7.206377291472252,1,0,1,0,3,1,85,0,148,0,0,0,11.585246126549855,4,1,2,3,1,1,2,1,4,3,5,4,3,3,2,2,2,1,1,1,1,2,1,2,99,3876,2.0,148,224.5,1.0,2,1,5,0,6.709304340258298,8.853808274977197
57.0,5,1999,0.0,0,880,880,844,7.45298232946546,0,0,2,1,3,1,120,155,0,0,0,0,12.144197241812087,4,2,5,3,1,1,2,2,4,3,4,3,3,5,2,2,3,3,4,3,3,2,1,4,11,0,2.5,155,191.55555555555554,4.0,6,1,7,2,6.779921907472252,9.09661160664784
0.0,5,1972,0.0,0,264,864,0,6.762729506931879,0,0,1,0,3,1,216,0,0,0,0,0,11.619535200028487,4,2,3,1,2,1,2,1,3,3,2,2,3,3,2,2,2,2,2,3,3,1,1,3,37,1200,1.0,0,144.0,1.0,2,1,4,2,6.761572768804055,9.452187908084165
0.0,5,1968,188.0,0,378,1051,0,7.05617528410041,0,0,1,1,3,1,466,0,0,0,0,0,11.970350312009105,4,2,3,1,2,1,2,1,3,3,2,2,3,3,2,2,2,3,2,3,3,2,1,3,39,1346,1.5,0,144.875,3.0,4,3,5,1,7.055312843339752,9.354786976341211
0.0,5,2002,479.0,0,223,1581,0,7.379008127628304,1,0,2,0,3,1,180,0,0,0,0,2000,12.513557345278134,4,1,5,1,1,1,3,2,4,3,4,4,3,5,2,2,3,3,3,3,3,1,1,3,10,5432,3.0,0,228.71428571428572,2.0,6,4,8,2,7.3783837129967145,9.343471684579365
85.0,5,2006,584.0,0,578,1838,0,7.516977224604321,1,0,2,0,2,1,270,68,0,0,0,0,12.66032791780777,4,1,6,1,2,1,4,2,6,3,4,4,3,5,2,2,4,3,4,3,3,2,1,3,4,5040,3.0,68,204.22222222222223,5.0,6,5,9,3,7.516433302915632,9.58891378461603
0.0,5,2000,72.0,0,969,969,1288,7.734558844354756,0,0,2,1,4,1,0,56,0,0,0,0,12.421184025147118,4,1,7,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,8,0,2.5,56,253.88888888888889,3.0,6,4,8,3,6.904750769961838,9.305741456739435
78.0,5,1999,0.0,1127,379,1650,0,7.427144133408616,1,0,2,0,3,1,78,73,0,0,0,0,12.270220465353926,4,1,4,1,2,1,3,2,6,3,2,2,4,5,2,2,3,3,4,3,3,2,1,3,12,288,3.0,73,210.0,3.0,6,4,7,2,7.426549072397305,9.224341891611996
34.0,5,1998,182.0,139,0,723,0,6.643789733147672,1,0,1,0,1,1,120,40,0,0,0,0,11.79810440720389,2,1,3,2,1,1,2,2,4,3,4,4,2,5,2,2,2,3,4,3,3,2,1,4,10,2336,2.0,40,153.4,2.0,2,1,7,1,6.642486801367256,8.308691916838898
58.0,5,2006,0.0,0,100,654,832,7.311218384419629,1,0,2,1,3,1,100,24,0,0,0,0,12.09884928474215,4,2,4,3,1,1,3,2,4,4,4,4,3,5,2,2,3,3,3,3,3,2,2,4,1,2216,3.5,24,187.0,3.0,6,5,7,2,6.498282149476434,9.747126097411705
0.0,5,1988,178.0,202,0,1204,806,7.688913336864796,0,0,2,1,4,1,0,0,0,0,0,0,12.341477282536376,4,2,4,1,1,1,3,2,4,4,2,4,2,4,2,2,3,3,2,3,3,2,1,2,19,4008,2.5,0,218.3,4.0,3,1,7,3,7.227662498728654,9.535173710058757
70.0,7,1950,0.0,0,765,1065,720,7.400009517162692,0,0,1,1,3,1,0,38,0,144,0,0,12.254862809699606,4,2,2,1,1,1,2,1,4,3,2,3,3,5,2,1,2,2,2,3,3,2,1,2,85,900,1.5,182,233.57142857142858,2.0,3,5,6,2,6.818924065275521,9.075436609511382
54.0,7,1970,0.0,0,149,768,0,6.645090969505644,1,0,1,0,2,1,104,0,0,0,0,0,11.771436160121729,4,1,3,2,1,1,2,1,4,3,4,3,3,5,2,2,2,2,2,3,3,2,1,2,38,1857,2.0,0,128.0,2.0,6,1,5,2,6.643789733147672,8.888066854754783
49.0,7,1995,0.0,645,0,825,0,6.716594773520978,1,0,1,0,2,1,140,50,0,0,0,0,11.736069016284437,3,2,2,1,1,1,2,1,3,3,2,2,3,3,2,2,2,2,3,3,3,1,1,3,54,360,2.0,50,165.0,1.0,2,1,5,2,6.715383386334681,9.01627006814768
75.0,5,2004,0.0,0,912,912,1182,7.647308832356238,0,0,2,1,4,1,182,182,0,0,0,0,12.479909311159902,5,1,6,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,7,0,2.5,182,232.66666666666666,3.0,6,5,7,2,6.815639990074331,9.145908511816794
53.0,6,1977,0.0,0,510,1069,0,6.975413927455952,0,0,2,0,2,1,0,55,0,0,200,0,11.84939770159144,4,1,3,1,1,1,2,1,4,3,2,3,3,3,2,2,2,3,3,3,3,2,1,4,32,1677,2.0,255,213.8,1.0,4,1,6,2,6.974478911025045,8.304989580140361
50.0,6,1957,0.0,0,620,928,0,6.834108738813838,0,0,1,0,3,1,0,0,0,0,0,0,11.630708500626612,3,1,2,1,2,1,2,1,3,3,2,3,3,4,2,1,2,3,4,3,3,2,1,3,52,924,1.0,0,154.66666666666666,1.0,4,1,5,1,6.833031732786201,8.699681400989514
87.0,5,2006,250.0,0,1709,1709,0,7.4489161025442,0,0,2,0,3,1,169,39,0,0,0,0,12.450977688625896,4,2,7,1,1,3,3,2,6,3,4,3,3,5,2,2,3,3,3,3,3,2,1,3,4,0,2.0,39,214.625,3.0,6,5,8,3,7.448333860897476,9.318925682389624
67.0,5,2003,0.0,0,0,0,0,7.027314514039777,0,0,2,0,2,1,0,96,0,0,0,0,11.589886506106357,4,1,2,1,1,1,2,1,1,1,1,1,1,5,2,2,3,2,4,3,1,1,1,3,61,0,2.0,96,187.66666666666666,2.0,6,1,4,2,7.026426808699636,9.080003870248179
85.0,5,2004,292.0,0,132,998,1040,7.624130585661289,1,0,2,1,3,1,320,62,0,0,0,0,12.556729517143344,4,1,7,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,6,3464,3.5,62,227.33333333333334,4.0,6,5,7,3,6.913737350659685,9.271059107010888
58.0,6,1950,0.0,0,993,993,0,6.955592608396297,0,0,1,0,2,1,0,0,116,0,0,0,11.635143097694478,3,1,2,1,1,1,2,1,3,2,2,3,3,3,2,1,2,2,2,3,3,2,1,1,85,0,1.0,116,174.66666666666666,2.0,2,5,5,1,6.954638864880987,8.761080103868347
69.0,5,1957,0.0,0,197,1092,0,6.996681488176539,1,0,1,0,2,1,268,0,0,0,122,0,11.856515169360305,4,2,3,1,1,1,2,1,3,3,2,3,3,3,2,1,2,3,4,3,3,1,1,3,50,2685,2.0,122,156.0,3.0,2,4,5,1,6.9957661563048505,9.605822482030945
60.0,6,1950,0.0,0,0,637,439,7.198183577101943,0,0,1,1,3,1,0,47,120,0,0,0,11.589886506106357,1,1,1,1,1,1,2,1,3,3,2,3,3,4,2,2,2,2,2,3,3,2,1,2,87,1911,1.5,167,167.0,3.0,2,1,4,1,6.799055862058796,9.309370895439137
57.0,5,1997,0.0,0,125,729,717,7.277247726631484,0,1,2,1,3,1,264,22,0,0,0,0,12.072541252905651,4,2,4,3,1,1,2,2,4,3,5,4,3,5,2,2,2,3,2,3,3,2,1,4,13,2416,3.0,22,206.57142857142858,2.0,3,4,7,2,6.591673732008658,9.99300827847454
0.0,5,2004,18.0,0,1374,1374,0,7.351158226430694,0,0,2,0,2,1,143,20,0,0,0,0,12.363076394339839,4,1,5,1,1,1,3,2,4,3,5,3,3,5,2,2,3,3,4,3,3,2,1,4,4,0,2.0,20,194.625,4.0,6,4,7,2,7.350516171833998,8.069968149059841
